"EAD AVE","FID AVE","EAD 1","FID 1"
1.10693,0.14209,1.10693,0.14209
1.10693,0.14209,1.10693,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.10986,0.14209,1.10986,0.14209
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.11963,0.14209,1.11963,0.14209
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.14404,0.141113,1.14404,0.141113
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.13525,0.140137,1.13525,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.12939,0.140137,1.12939,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.13037,0.140137,1.13037,0.140137
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.12158,0.141113,1.12158,0.141113
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11475,0.143066,1.11475,0.143066
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11865,0.140137,1.11865,0.140137
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.11572,0.141113,1.11572,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.12256,0.141113,1.12256,0.141113
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.10693,0.13916,1.10693,0.13916
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.11475,0.14209,1.11475,0.14209
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.10889,0.141113,1.10889,0.141113
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.09424,0.14209,1.09424,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.0835,0.14209,1.0835,0.14209
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.05615,0.140137,1.05615,0.140137
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.03564,0.14209,1.03564,0.14209
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.0415,0.140137,1.0415,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.04053,0.140137,1.04053,0.140137
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03955,0.141113,1.03955,0.141113
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
1.03857,0.14209,1.03857,0.14209
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.997559,0.140137,0.997559,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.98584,0.140137,0.98584,0.140137
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.979004,0.14209,0.979004,0.14209
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.960449,0.13916,0.960449,0.13916
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.973145,0.140137,0.973145,0.140137
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.977051,0.14209,0.977051,0.14209
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.977051,0.141113,0.977051,0.141113
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.143066,0.963379,0.143066
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.963379,0.140137,0.963379,0.140137
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.980957,0.141113,0.980957,0.141113
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
0.995605,0.13916,0.995605,0.13916
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.0083,0.141113,1.0083,0.141113
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.00439,0.14209,1.00439,0.14209
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01807,0.140137,1.01807,0.140137
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.01025,0.141113,1.01025,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
1.00537,0.141113,1.00537,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.976074,0.141113,0.976074,0.141113
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
0.992676,0.140137,0.992676,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.06689,0.140137,1.06689,0.140137
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.04932,0.141113,1.04932,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02881,0.141113,1.02881,0.141113
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.13916,1.02295,0.13916
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
1.02295,0.141113,1.02295,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.995605,0.141113,0.995605,0.141113
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.994629,0.140137,0.994629,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.989746,0.140137,0.989746,0.140137
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.97998,0.14209,0.97998,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.963379,0.14209,0.963379,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.945801,0.14209,0.945801,0.14209
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.965332,0.140137,0.965332,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.140137,0.95459,0.140137
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.95459,0.141113,0.95459,0.141113
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.942871,0.14209,0.942871,0.14209
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.962402,0.141113,0.962402,0.141113
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.990723,0.140137,0.990723,0.140137
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.970215,0.141113,0.970215,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.924316,0.141113,0.924316,0.141113
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.932129,0.14209,0.932129,0.14209
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.911621,0.13916,0.911621,0.13916
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.88916,0.141113,0.88916,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.885254,0.141113,0.885254,0.141113
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.14209,0.868652,0.14209
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.868652,0.141113,0.868652,0.141113
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.86084,0.143066,0.86084,0.143066
0.840332,0.141113,0.840332,0.141113
0.840332,0.141113,0.840332,0.141113
0.840332,0.141113,0.840332,0.141113
0.840332,0.141113,0.840332,0.141113
0.840332,0.141113,0.840332,0.141113
0.840332,0.141113,0.840332,0.141113
